fecha_desde,fecha_hasta,lugar,categoria,precio,fuente_pdf
02/02/2018,09/02/2018,CHEPO,NOVILLO,2.05,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,CHEPO,TERNERA,1.7,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,CHEPO,TERNERO,2.2,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,CHEPO,TORO,2.08,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,CHEPO,VACA,1.73,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,CHEPO,VACA PARA CEBA,1.7,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,CHIRIQUI,MEDIA CEBA,2.25,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,CHIRIQUI,NOVILLA,1.88,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,CHIRIQUI,NOVILLO,2.06,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,CHIRIQUI,TERNERA,1.63,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,CHIRIQUI,TERNERO,2.4,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,CHIRIQUI,TORO,2.08,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,CHIRIQUI,VACA,1.78,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,CHIRIQUI,VACA PARA CEBA,1.65,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,COCLE,MEDIA CEBA,2.1,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,COCLE,NOVILLA,1.82,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,COCLE,NOVILLO,2.05,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,COCLE,TERNERA,1.6,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,COCLE,TERNERO,2.15,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,COCLE,TORO,2.03,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,COCLE,VACA,1.72,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,COCLE,VACA PARA CEBA,1.65,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,DARIEN,MEDIA CEBA,2.2,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,DARIEN,NOVILLA,1.78,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,DARIEN,NOVILLO,2.05,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,DARIEN,TERNERA,1.65,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,DARIEN,TERNERO,2.2,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,DARIEN,TORO,2.08,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,DARIEN,VACA,1.75,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,DARIEN,VACA PARA CEBA,1.55,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,VERAGUAS,MEDIA CEBA,2.2,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,VERAGUAS,NOVILLA,1.85,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,VERAGUAS,NOVILLO,2.08,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,VERAGUAS,TERNERA,1.6,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,VERAGUAS,TERNERO,2.3,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,VERAGUAS,TORO,2.12,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,VERAGUAS,VACA,1.73,del-02-02-18-al-09-02-18.pdf
02/02/2018,09/02/2018,VERAGUAS,VACA PARA CEBA,1.68,del-02-02-18-al-09-02-18.pdf
02/04/2018,06/04/2018,AZUERO,MEDIA CEBA,2.25,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,AZUERO,NOVILLA,1.8,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,AZUERO,NOVILLO,1.98,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,AZUERO,TERNERA,1.8,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,AZUERO,TERNERO,2.5,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,AZUERO,TORO,2.03,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,AZUERO,VACA,1.76,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,AZUERO,VACA PARA CEBA,1.65,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,CHEPO,MEDIA CEBA,2.15,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,CHEPO,NOVILLA,1.75,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,CHEPO,NOVILLO,2.02,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,CHEPO,TERNERA,1.6,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,CHEPO,TERNERO,2.3,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,CHEPO,TORO,2.05,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,CHEPO,VACA,1.68,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,CHEPO,VACA PARA CEBA,1.55,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,CHIRIQUI,MEDIA CEBA,2.3,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,CHIRIQUI,NOVILLA,1.87,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,CHIRIQUI,NOVILLO,2.08,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,CHIRIQUI,TERNERA,1.75,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,CHIRIQUI,TERNERO,2.4,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,CHIRIQUI,TORO,2.1,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,CHIRIQUI,VACA,1.75,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,CHIRIQUI,VACA PARA CEBA,1.65,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,COCLE,MEDIA CEBA,2.18,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,COCLE,NOVILLA,1.8,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,COCLE,NOVILLO,2.02,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,COCLE,TERNERA,1.65,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,COCLE,TERNERO,2.35,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,COCLE,TORO,2.05,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,COCLE,VACA,1.7,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,COCLE,VACA PARA CEBA,1.55,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,DARIEN,MEDIA CEBA,2.2,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,DARIEN,NOVILLA,1.75,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,DARIEN,NOVILLO,1.93,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,DARIEN,TERNERA,1.5,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,DARIEN,TERNERO,2.25,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,DARIEN,TORO,1.95,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,DARIEN,VACA,1.7,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,DARIEN,VACA PARA CEBA,1.55,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,VERAGUAS,MEDIA CEBA,2.25,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,VERAGUAS,NOVILLA,1.85,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,VERAGUAS,NOVILLO,2.08,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,VERAGUAS,TERNERA,1.7,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,VERAGUAS,TERNERO,2.45,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,VERAGUAS,TORO,2.1,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,VERAGUAS,VACA,1.75,del-02-04-18-al-06-04-18.pdf
02/04/2018,06/04/2018,VERAGUAS,VACA PARA CEBA,1.6,del-02-04-18-al-06-04-18.pdf
02/12/2019,06/12/2019,AZUERO,MEDIA CEBA CRUZADO DE LECHE,1.65,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,AZUERO,MEDIA CEBA DE CARNE,1.82,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,AZUERO,NOVILLA CRUZADA DE LECHE,1.54,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,AZUERO,NOVILLA DE CARNE,1.6,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,AZUERO,NOVILLO CRUZADO DE LECHE,1.8,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,AZUERO,NOVILLO DE CARNE,1.85,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,AZUERO,NOVILLO PARA TERMINAR CRUZADO DE LECHE,1.78,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,AZUERO,NOVILLO PARA TERMINAR DE CARNE,1.85,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,AZUERO,TERNERA CRUZADA DE LECHE,1.3,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,AZUERO,TERNERA DE CARNE,1.35,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,AZUERO,TERNERO CRUZADO DE LECHE,1.55,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,AZUERO,TERNERO DE CARNE,1.75,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,AZUERO,TORO CRUZADO DE LECHE,1.82,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,AZUERO,TORO DE CARNE,1.83,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,AZUERO,VACA CRUZADA DE LECHE,1.45,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,AZUERO,VACA CRUZADA DE LECHE PARA CEBA,1.3,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,AZUERO,VACA DE CARNE,1.53,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,AZUERO,VACA DE CARNE PARA CEBA,1.45,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,BAGALA,MEDIA CEBA DE CARNE,1.8,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,BAGALA,NOVILLA CRUZADA DE LECHE,1.5,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,BAGALA,NOVILLA DE CARNE,1.6,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,BAGALA,NOVILLO PARA TERMINAR CRUZADO DE LECHE,1.75,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,BAGALA,NOVILLO PARA TERMINAR DE CARNE,1.93,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,BAGALA,TERNERA CRUZADA DE LECHE,1.0,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,BAGALA,TERNERA DE CARNE,1.25,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,BAGALA,VACA CRUZADA DE LECHE,1.48,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,BAGALA,VACA CRUZADA DE LECHE PARA CEBA,0.95,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,BAGALA,VACA DE CARNE PARA CEBA,1.45,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,CHEPO,MEDIA CEBA CRUZADO DE LECHE,1.45,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,CHEPO,MEDIA CEBA DE CARNE,1.84,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,CHEPO,NOVILLA CRUZADA DE LECHE,1.45,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,CHEPO,NOVILLA DE CARNE,1.6,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,CHEPO,NOVILLO CRUZADO DE LECHE,1.75,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,CHEPO,NOVILLO DE CARNE,1.8,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,CHEPO,NOVILLO PARA TERMINAR CRUZADO DE LECHE,1.7,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,CHEPO,NOVILLO PARA TERMINAR DE CARNE,1.83,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,CHEPO,TERNERA CRUZADA DE LECHE,1.05,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,CHEPO,TERNERA DE CARNE,1.2,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,CHEPO,TERNERO CRUZADO DE LECHE,1.2,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,CHEPO,TERNERO DE CARNE,1.75,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,CHEPO,TORO CRUZADO DE LECHE,1.73,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,CHEPO,TORO DE CARNE,1.8,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,CHEPO,VACA CRUZADA DE LECHE,1.45,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,CHEPO,VACA CRUZADA DE LECHE PARA CEBA,1.0,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,CHEPO,VACA DE CARNE,1.57,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,CHEPO,VACA DE CARNE PARA CEBA,1.45,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,COCLE,MEDIA CEBA CRUZADO DE LECHE,1.55,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,COCLE,MEDIA CEBA DE CARNE,1.75,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,COCLE,NOVILLA CRUZADA DE LECHE,1.45,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,COCLE,NOVILLA DE CARNE,1.55,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,COCLE,NOVILLO CRUZADO DE LECHE,1.7,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,COCLE,NOVILLO DE CARNE,1.8,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,COCLE,NOVILLO PARA TERMINAR CRUZADO DE LECHE,1.6,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,COCLE,NOVILLO PARA TERMINAR DE CARNE,1.7,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,COCLE,TERNERA CRUZADA DE LECHE,1.1,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,COCLE,TERNERA DE CARNE,1.3,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,COCLE,TERNERO CRUZADO DE LECHE,1.35,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,COCLE,TERNERO DE CARNE,1.7,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,COCLE,TORO CRUZADO DE LECHE,1.68,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,COCLE,TORO DE CARNE,1.75,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,COCLE,VACA CRUZADA DE LECHE,1.38,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,COCLE,VACA CRUZADA DE LECHE PARA CEBA,1.0,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,COCLE,VACA DE CARNE,1.5,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,COCLE,VACA DE CARNE PARA CEBA,1.35,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,DARIEN,MEDIA CEBA CRUZADO DE LECHE,1.6,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,DARIEN,MEDIA CEBA DE CARNE,1.8,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,DARIEN,NOVILLA CRUZADA DE LECHE,1.5,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,DARIEN,NOVILLA DE CARNE,1.65,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,DARIEN,NOVILLO CRUZADO DE LECHE,1.7,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,DARIEN,NOVILLO DE CARNE,1.8,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,DARIEN,NOVILLO PARA TERMINAR CRUZADO DE LECHE,1.65,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,DARIEN,NOVILLO PARA TERMINAR DE CARNE,1.8,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,DARIEN,TERNERA CRUZADA DE LECHE,1.1,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,DARIEN,TERNERA DE CARNE,1.35,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,DARIEN,TERNERO CRUZADO DE LECHE,1.35,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,DARIEN,TERNERO DE CARNE,1.8,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,DARIEN,TORO CRUZADO DE LECHE,1.65,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,DARIEN,TORO DE CARNE,1.8,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,DARIEN,VACA CRUZADA DE LECHE,1.45,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,DARIEN,VACA CRUZADA DE LECHE PARA CEBA,1.1,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,DARIEN,VACA DE CARNE,1.58,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,DARIEN,VACA DE CARNE PARA CEBA,1.45,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,TORTI,MEDIA CEBA CRUZADO DE LECHE,1.6,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,TORTI,MEDIA CEBA DE CARNE,1.8,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,TORTI,NOVILLA CRUZADA DE LECHE,1.4,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,TORTI,NOVILLA DE CARNE,1.62,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,TORTI,NOVILLO CRUZADO DE LECHE,1.6,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,TORTI,NOVILLO DE CARNE,1.8,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,TORTI,NOVILLO PARA TERMINAR CRUZADO DE LECHE,1.65,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,TORTI,NOVILLO PARA TERMINAR DE CARNE,1.8,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,TORTI,TERNERA CRUZADA DE LECHE,1.1,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,TORTI,TERNERA DE CARNE,1.2,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,TORTI,TERNERO CRUZADO DE LECHE,1.15,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,TORTI,TERNERO DE CARNE,1.7,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,TORTI,TORO CRUZADO DE LECHE,1.65,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,TORTI,TORO DE CARNE,1.8,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,TORTI,VACA CRUZADA DE LECHE,1.3,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,TORTI,VACA CRUZADA DE LECHE PARA CEBA,1.0,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,TORTI,VACA DE CARNE,1.58,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,TORTI,VACA DE CARNE PARA CEBA,1.4,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,VERAGUAS,MEDIA CEBA CRUZADO DE LECHE,1.5,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,VERAGUAS,MEDIA CEBA DE CARNE,1.8,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,VERAGUAS,NOVILLA CRUZADA DE LECHE,1.5,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,VERAGUAS,NOVILLA DE CARNE,1.62,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,VERAGUAS,NOVILLO CRUZADO DE LECHE,1.8,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,VERAGUAS,NOVILLO DE CARNE,1.83,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,VERAGUAS,NOVILLO PARA TERMINAR CRUZADO DE LECHE,1.75,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,VERAGUAS,NOVILLO PARA TERMINAR DE CARNE,1.82,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,VERAGUAS,TERNERA CRUZADA DE LECHE,1.15,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,VERAGUAS,TERNERA DE CARNE,1.2,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,VERAGUAS,TERNERO CRUZADO DE LECHE,1.2,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,VERAGUAS,TERNERO DE CARNE,1.8,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,VERAGUAS,TORO CRUZADO DE LECHE,1.83,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,VERAGUAS,TORO DE CARNE,1.88,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,VERAGUAS,VACA CRUZADA DE LECHE,1.5,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,VERAGUAS,VACA CRUZADA DE LECHE PARA CEBA,1.3,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,VERAGUAS,VACA DE CARNE,1.52,del-02-12-19-al-06-12-19.pdf
02/12/2019,06/12/2019,VERAGUAS,VACA DE CARNE PARA CEBA,1.4,del-02-12-19-al-06-12-19.pdf
02/5/2022,06/5/2022,CHEPO,MEDIA CEBA CRUZADO DE LECHE,1.7,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,CHEPO,MEDIA CEBA DE CARNE,2.2,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,CHEPO,NOVILLA CRUZADA DE LECHE,1.75,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,CHEPO,NOVILLA DE CARNE,1.92,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,CHEPO,NOVILLO CRUZADO DE LECHE,1.9,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,CHEPO,NOVILLO DE CARNE,2.14,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,CHEPO,TERNERA CRUZADA DE LECHE,1.6,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,CHEPO,TERNERA DE CARNE,1.7,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,CHEPO,TERNERO CRUZADO DE LECHE,1.55,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,CHEPO,TERNERO DE CARNE,2.3,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,CHEPO,TORO CRUZADO DE LECHE,1.95,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,CHEPO,TORO DE CARNE,2.15,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,CHEPO,VACA CRUZADA DE LECHE,1.7,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,CHEPO,VACA CRUZADA DE LECHE PARA CEBA,1.35,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,CHEPO,VACA DE CARNE,1.82,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,CHEPO,VACA DE CARNE PARA CEBA,1.55,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,VERAGUAS,MEDIA CEBA CRUZADO DE LECHE,1.8,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,VERAGUAS,MEDIA CEBA DE CARNE,2.2,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,VERAGUAS,NOVILLA CRUZADA DE LECHE,1.8,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,VERAGUAS,NOVILLA DE CARNE,1.9,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,VERAGUAS,NOVILLO CRUZADO DE LECHE,1.95,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,VERAGUAS,NOVILLO DE CARNE,2.16,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,VERAGUAS,TERNERA CRUZADA DE LECHE,1.65,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,VERAGUAS,TERNERA DE CARNE,1.75,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,VERAGUAS,TERNERO CRUZADO DE LECHE,1.6,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,VERAGUAS,TERNERO DE CARNE,2.25,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,VERAGUAS,TORO CRUZADO DE LECHE,1.95,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,VERAGUAS,TORO DE CARNE,2.15,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,VERAGUAS,VACA CRUZADA DE LECHE,1.7,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,VERAGUAS,VACA CRUZADA DE LECHE PARA CEBA,1.4,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,VERAGUAS,VACA DE CARNE,1.85,del-02-5-22-al-06-5-22.pdf
02/5/2022,06/5/2022,VERAGUAS,VACA DE CARNE PARA CEBA,1.65,del-02-5-22-al-06-5-22.pdf
02/9/2019,06/9/2019,AZUERO,MEDIA CEBA CRUZADO DE LECHE,1.65,del-02-9-19-al-06-9-19.pdf
02/9/2019,06/9/2019,AZUERO,MEDIA CEBA DE CARNE,2.05,del-02-9-19-al-06-9-19.pdf
02/9/2019,06/9/2019,AZUERO,NOVILLA CRUZADA DE LECHE,1.58,del-02-9-19-al-06-9-19.pdf
02/9/2019,06/9/2019,AZUERO,NOVILLA DE CARNE,1.7,del-02-9-19-al-06-9-19.pdf
02/9/2019,06/9/2019,AZUERO,NOVILLO CRUZADO DE LECHE,1.9,del-02-9-19-al-06-9-19.pdf
02/9/2019,06/9/2019,AZUERO,NOVILLO DE CARNE,2.0,del-02-9-19-al-06-9-19.pdf
